"doc_id"	"paragraph_id"	"sentence_id"	"sentence"	"token_id"	"token"	"lemma"	"upos"	"xpos"	"feats"	"head_token_id"	"dep_rel"	"deps"	"misc"
"649"	"doc1"	1	37	"Гафель - наклонное рангоутное дерево, укрепленное сзади мачты и служащее для привязывания верхней кромки косого паруса."	"16"	"косого"	"косой"	"ADJ"	NA	"Case=Gen|Degree=Pos|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"650"	"doc1"	1	37	"Гафель - наклонное рангоутное дерево, укрепленное сзади мачты и служащее для привязывания верхней кромки косого паруса."	"17"	"паруса"	"парус"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"651"	"doc1"	1	37	"Гафель - наклонное рангоутное дерево, укрепленное сзади мачты и служащее для привязывания верхней кромки косого паруса."	"18"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	NA
"652"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"1"	"На"	"на"	"ADP"	NA	NA	NA	NA	NA	NA
"653"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"2"	"гафель"	"гафля"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"654"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"3"	"также"	"также"	"ADV"	NA	"Degree=Pos"	NA	NA	NA	NA
"655"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"4"	"поднимают"	"поднимать"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act"	NA	NA	NA	NA
"656"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"5"	"сигналы"	"сигнал"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur"	NA	NA	NA	NA
"657"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"6"	"и"	"и"	"CCONJ"	NA	NA	NA	NA	NA	NA
"658"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"7"	"иногда"	"иногда"	"ADV"	NA	"Degree=Pos"	NA	NA	NA	NA
"659"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"8"	"флаг"	"флаг"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"660"	"doc1"	1	38	"На гафель также поднимают сигналы и иногда флаг."	"9"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"661"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"1"	"Гитовы"	"Гитов"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur"	NA	NA	NA	NA
"662"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"663"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"3"	"снасти"	"снасть"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur"	NA	NA	NA	NA
"664"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"4"	"для"	"для"	"ADP"	NA	NA	NA	NA	NA	NA
"665"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"5"	"подтягивания"	"подтягивание"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"666"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"6"	"нижней"	"нижний"	"ADJ"	NA	"Case=Gen|Degree=Pos|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"667"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"7"	"кромки"	"кромка"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"668"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"8"	"паруса"	"парус"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"669"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"9"	"к"	"к"	"ADP"	NA	NA	NA	NA	NA	NA
"670"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"10"	"верхней"	"верхний"	"ADJ"	NA	"Case=Dat|Degree=Pos|Gender=Fem|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"671"	"doc1"	1	39	"Гитовы - снасти для подтягивания нижней кромки паруса к верхней."	"11"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	NA
"672"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"1"	"\""	"\""	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"673"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"2"	"Взять"	"брать"	"VERB"	NA	"Aspect=Perf|VerbForm=Inf|Voice=Act"	NA	NA	NA	NA
"674"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"3"	"на"	"на"	"ADP"	NA	NA	NA	NA	NA	NA
"675"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"4"	"гитовы"	"гитов"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"676"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"5"	"\""	"\""	"PUNCT"	NA	NA	NA	NA	NA	NA
"677"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"6"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"678"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"7"	"подобрать"	"подобрать"	"VERB"	NA	"Aspect=Perf|VerbForm=Inf|Voice=Act"	NA	NA	NA	NA
"679"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"8"	"паруса"	"парус"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur"	NA	NA	NA	NA
"680"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"9"	"гитовами"	"гитово"	"NOUN"	NA	"Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"681"	"doc1"	1	40	"\"Взять на гитовы\" - подобрать паруса гитовами."	"10"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"682"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"1"	"Гордень"	"Гордень"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"683"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"684"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"3"	"снасть"	"снасть"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"685"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"4"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"686"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"5"	"проходящая"	"проходить"	"VERB"	NA	"Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act"	NA	NA	NA	NA
"687"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"6"	"через"	"через"	"ADP"	NA	NA	NA	NA	NA	NA
"688"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"7"	"неподвижный"	"неподвижный"	"ADJ"	NA	"Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"689"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"8"	"блок"	"блок"	"NOUN"	NA	"Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"690"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"9"	"и"	"и"	"CCONJ"	NA	NA	NA	NA	NA	NA
"691"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"10"	"служащая"	"служащая"	"VERB"	NA	"Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act"	NA	NA	NA	NA
"692"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"11"	"для"	"для"	"ADP"	NA	NA	NA	NA	NA	NA
"693"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"12"	"подъема"	"подъем"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"694"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"13"	"грузов"	"груз"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur"	NA	NA	NA	NA
"695"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"14"	"и"	"и"	"CCONJ"	NA	NA	NA	NA	NA	NA
"696"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"15"	"уборки"	"уборка"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"697"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"16"	"парусов"	"парус"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"698"	"doc1"	1	41	"Гордень - снасть, проходящая через неподвижный блок и служащая для подъема грузов и уборки парусов."	"17"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"699"	"doc1"	1	42	"Грот - 1) вторая мачта на корабле; 2) большой прямой парус на этой мачте."	"1"	"Грот"	"Грот"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"700"	"doc1"	1	42	"Грот - 1) вторая мачта на корабле; 2) большой прямой парус на этой мачте."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"701"	"doc1"	1	42	"Грот - 1) вторая мачта на корабле; 2) большой прямой парус на этой мачте."	"3"	"1"	"1"	"NUM"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"702"	"doc1"	1	42	"Грот - 1) вторая мачта на корабле; 2) большой прямой парус на этой мачте."	"4"	")"	")"	"PUNCT"	NA	NA	NA	NA	NA	NA
"703"	"doc1"	1	42	"Грот - 1) вторая мачта на корабле; 2) большой прямой парус на этой мачте."	"5"	"вторая"	"второй"	"ADJ"	NA	"Case=Nom|Degree=Pos|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"704"	"doc1"	1	42	"Грот - 1) вторая мачта на корабле; 2) большой прямой парус на этой мачте."	"6"	"мачта"	"мачта"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing"	NA	NA	NA	NA
